0,31168.2
1,31859.636824315872
2,31904.119392918787
3,31185.335508600885
4,31854.350776140505
5,31898.965442416007
6,31180.433595075967
7,31827.776220957378
8,31872.485690201047
9,31154.678961005444
10,31792.28797427771
11,31836.65247405074
12,31119.363904653477
13,31736.310513323486
14,31780.716665344007
15,31064.80505374385
16,31661.77938479979
17,31706.194787608525
18,30992.07253850339
19,31569.741238044717
20,31614.135223311445
21,30902.19138667827
22,31471.052483813666
23,31514.967293662026
24,30804.923658348387
25,31355.37942787004
26,31399.23085131932
27,30691.890319163595
28,31224.55512673323
29,31268.316684794812
30,30564.01601491611
31,31079.48332138024
32,31123.130019905675
33,30422.185794396333
34,30929.665126208907
35,30972.711634020932
36,30274.773811256033
37,30765.857663637064
38,30808.756928981056
39,30114.59232684679
40,30589.827701641003
41,30632.558310856675
42,29942.43854288562
43,30402.353826030954
44,30444.8956339453
45,29759.074920622155
46,30211.726370320906
47,30253.557991712765
48,29571.613807149995
49,30009.659494739302
50,30051.278180319117
51,29373.95871378491
52,29797.885762632315
53,29839.274419957404
54,29166.7952999215
55,29577.07425007611
56,29618.2168667418
57,28950.778765403993
58,29354.442459827136
59,29394.784087054977
60,28731.90057780807
61,29122.552701785353
62,29162.631238711154
63,28505.037191290972
64,28883.111625025405
65,28922.913650555616
66,28270.77669250525
67,28636.692538558276
68,28676.205547752186
69,28029.68048219926
70,28389.575526368215
71,28428.22652679006
72,27786.782891376402
73,28135.087180711726
74,28173.43811515916
75,27537.7886445346
76,27874.88866702576
77,27912.929215518077
78,27283.200504045097
79,27609.4695765017
80,27647.190193121125
81,27023.497875498175
82,27344.300547255676
83,27381.132023228885
84,26762.92661320084
85,27073.40552832511
86,27109.910983589183
87,26497.867008654128
88,26798.366416576944
89,26834.53813259272
90,26228.747249710108
91,26519.599660680204
92,26555.43057026121
93,25955.97510728798
94,26241.881784507248
95,26276.827751437442
96,25683.163091129078
97,25959.87625854579
98,25994.47931538696
99,25407.225464339048
100,25675.051683798432
101,25709.306278353804
102,25128.525300073925
103,25387.760672996737
104,25421.661798887904
105,24847.40785236428
106,25102.179937491277
107,25135.219435720144
108,24566.966467276987
109,24813.5532959386
110,24846.240371328488
111,24284.547355480907
112,24523.22184941911
113,24555.552741365493
114,24000.45682738298
115,24231.4825906675
116,24263.453993915784
117,23714.98566919907
118,23941.981601608608
119,23973.11652045597
120,23430.766884348217
121,23650.4766580739
122,23681.255662692733
123,23145.531436953257
124,23358.19796452006
125,23388.618766678253
126,22859.53625881098
127,23065.394155456408
128,23095.454844837695
129,22573.02478205547
130,22775.227616284763
131,22804.463657875687
132,22288.17951732983
133,22483.897522234874
134,22512.779167277455
135,22003.117722041792
136,22192.567077527172
137,22221.093239912487
138,21718.053464848275
139,21901.44296269449
140,21929.612867942462
141,21433.18909681287
142,21613.32275330601
143,21640.74528585442
144,21150.49234374401
145,21324.855990161228
146,21351.92909172761
147,20868.235180418706
148,21037.021092227173
149,21063.744643879018
150,20586.594554815907
151,20749.988434533036
152,20776.362572854552
153,20305.73727032261
