,PMBBILAN,PMBMOD,PMBBR,PMBPOL,PMBPRVMAT,PMBPBEN,PMBREC,PMBRECCPL,PMBCAPIT,PMBPBEX,PMBTXINT,POLTBMORT,PMBFRACT,PMBAGE,POLTARIF,PMBPMNZILL,PMBRACHAT,POLDURC,POLDURP,POLDTDEB,POLDTEXP,POLPRTOT,POLPRVIEHT,POLPRTECH,POLTAXE,POLPREPARG,POLPRDECES,POLNBTETE,POLSEXASS1,POLSEXASS2,POLINTERG,POLRISQ1,POLTETE11,POLTETE21,POLTARIF1,POLSURPR1,POLSURMOR1,POLPRCPL1,POLRISQ2,POLTETE12,POLTETE22,POLTARIF2,POLSURPR2,POLSURMOR2,POLPRCPL2,POLRISQ3,POLTETE13,POLTETE23,POLTARIF3,POLSURMOR3,POLPRCPL3,POLRISQ4,POLTETE14,POLTETE24,POLTARIF4,POLSURPR4,POLSURMOR4,POLPRCPL4,POLRISQ5,POLTETE15,POLTETE25,POLTARIF5,POLSURPR5,POLSURMOR5,POLPRCPL5,POLRISQ6,POLTETE16,POLTETE26,POLTARIF6,POLSURPR6,POLSURMOR6,POLPRCPL6,POLRISQA,POLTETE1A,POLTETE2A,POLTARIFA,POLSURPRA,POLSURMORA,POLPRCPLA,POLPRCPL9,POLPRCPL8,POLINDEX,POLDEVCAP,POLCAPAUT,POLSIT,CLIDTNAISS,CLIDTNAISS2
0,2020.0,2.0,5.0,301.0,15320.1,122.4,203.9,109.5,30000.0,0.0,3.5,GKM1995,2.0,23.0,A,15784.3,15236.6,35.0,35.0,19970201.0,20320131.0,1070.2,701.2,611.8,0.0,434.7,252.7,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,92.1,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,91.8,0204,X, ,A  ,0.0,0.0,32.1,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,153.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19670728.0,0.0
1,2020.0,2.0,5.0,2501.0,13084.0,100.2,0.0,0.0,20000.0,0.0,3.5,GKM1995,12.0,23.0,A,13329.2,13010.6,30.0,30.0,19970301.0,20270228.0,1064.0,592.8,502.5,0.0,374.3,190.3,2.0,M,F,3.5,0201,X,X,A  ,0.0,0.0,82.0,0000, , ,   ,0.0,0.0,0.0,0203,X,X,A  ,0.0,126.0,0204,X,X,A  ,0.0,0.0,53.2,    , , ,   ,0.0,0.0,0.0,0206,X,X,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,20000.0,0.0,19690206.0,19720924.0
2,2020.0,2.0,5.0,3101.0,13074.0,98.4,0.0,0.0,20000.0,0.0,3.5,GKF1995,12.0,23.0,A,13313.9,13003.4,30.0,30.0,19970401.0,20270331.0,789.9,555.3,470.62,0.0,0.0,0.0,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,42.9,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,63.0,0204,X, ,A  ,0.0,0.0,23.7,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,105.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,20000.0,0.0,19600910.0,0.0
3,2020.0,2.0,5.0,3201.0,427.2,47.4,0.0,0.0,687.5,0.0,3.5,GKM1995,0.0,23.0,A,427.2,426.3,40.0,40.0,19970401.0,20370331.0,241.6,221.8,197.4,5.5,197.4,24.4,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,1.7,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,2.1,0204,X, ,A  ,0.0,0.0,7.1,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,3.4,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,687.5,9.0,19790428.0,0.0
4,2020.0,2.0,5.0,3801.0,19567.0,151.8,0.0,0.0,30000.0,0.0,3.5,GKM1995,12.0,23.0,A,19945.3,19463.5,30.0,30.0,19970401.0,20270331.0,1682.1,929.6,787.84,0.0,0.0,0.0,2.0,M,F,3.5,0201,X,X,A  ,0.0,0.0,164.4,0000, , ,   ,0.0,0.0,0.0,0203,X,X,A  ,0.0,189.0,0204,X,X,A  ,0.0,0.0,84.1,    , , ,   ,0.0,0.0,0.0,0206,X,X,A  ,0.0,0.0,315.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19621111.0,19641010.0
5,2020.0,2.0,5.0,5001.0,19414.7,137.3,0.0,0.0,30000.0,0.0,3.5,GKF1995,12.0,23.0,A,19776.9,19307.9,30.0,30.0,19970601.0,20270531.0,1182.8,831.7,705.0,0.0,561.5,230.6,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,63.6,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,A  ,0.0,0.0,35.5,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19710618.0,0.0
6,2020.0,9.0,11.0,6201.0,0.0,0.0,160.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,B,0.0,0.0,32.0,32.0,19970201.0,20290201.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19630528.0,19660217.0
7,2020.0,8.0,11.0,6401.0,0.0,0.0,100.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,33.0,33.0,19970201.0,20300201.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19641213.0,19650212.0
8,2020.0,9.0,11.0,202.0,0.0,0.0,160.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,38.0,38.0,19970203.0,20350202.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19691005.0,19710223.0
9,2020.0,2.0,5.0,7401.0,17390.1,124.2,0.0,0.0,20000.0,0.0,3.5,GKF1995,12.0,23.0,A,17490.6,17294.7,25.0,25.0,19970601.0,20220531.0,940.0,700.0,593.3,0.0,496.1,170.5,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,43.8,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,63.0,0204,X, ,A  ,0.0,0.0,28.2,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,105.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,20000.0,0.0,19660201.0,0.0
10,2020.0,2.0,5.0,8201.0,25866.6,183.6,0.0,0.0,40000.0,0.0,3.5,GKM1995,12.0,23.0,A,26358.9,25725.4,30.0,30.0,19970601.0,20270531.0,1646.5,1146.8,972.1,0.0,748.7,343.6,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,114.3,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,A  ,0.0,0.0,49.4,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,0.0,19670915.0,0.0
11,2020.0,2.0,5.0,10801.0,25879.8,181.1,0.0,0.0,30000.0,0.0,3.5,GKM1995,12.0,23.0,A,26041.5,25736.1,25.0,25.0,19970701.0,20220630.0,1489.1,1092.4,925.9,0.0,744.2,296.2,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,100.0,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,A  ,0.0,0.0,44.7,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,3.0,19600319.0,0.0
12,2020.0,9.0,11.0,2502.0,0.0,0.0,176.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,37.0,37.0,19970301.0,20340301.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19690206.0,19720924.0
13,2020.0,2.0,5.0,14301.0,2708.3,89.2,0.0,0.0,3361.2,0.0,3.5,GKM1995,0.0,23.0,A,2708.3,2702.1,30.0,0.0,19971030.0,20271029.0,2482.4,1726.9,1463.62,0.0,0.0,0.0,1.0,M, ,3.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,3361.2,9.0,19661003.0,0.0
14,2020.0,2.0,5.0,16301.0,29747.2,185.5,0.0,0.0,35000.0,0.0,3.5,GKF1995,12.0,23.0,A,29950.4,29580.1,25.0,25.0,19971008.0,20221007.0,1665.9,1236.1,1047.87,0.0,0.0,0.0,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,85.7,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,110.3,0204,X, ,A  ,0.0,0.0,50.0,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,183.8,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,35000.0,0.0,19600616.0,0.0
15,2020.0,2.0,5.0,16801.0,20169.8,149.2,0.0,0.0,25160.1,0.0,3.5,GKF1995,0.0,23.0,A,20169.8,20122.1,30.0,30.0,19971101.0,20271031.0,1601.8,1122.5,951.5,0.0,748.7,320.4,1.0,F, ,3.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,25160.1,9.0,19650102.0,0.0
16,2020.0,8.0,11.0,19501.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,27.0,27.0,19970401.0,20240401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19581004.0,19600331.0
17,2020.0,8.0,11.0,19701.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,32.0,32.0,19970401.0,20290401.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19630811.0,19740726.0
18,2020.0,2.0,5.0,20501.0,21128.6,129.9,0.0,0.0,25000.0,0.0,3.5,GKF1995,12.0,23.0,A,21278.4,21009.3,25.0,25.0,19971101.0,20221031.0,1344.6,940.4,748.5,0.0,620.2,220.8,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,61.2,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,78.8,0204,X, ,A  ,0.0,0.0,40.3,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,131.3,0210,X, ,B  ,0.0,0.0,57.4,92.6,0.0,0.0,CHF ,25000.0,0.0,19610417.0,0.0
19,2020.0,2.0,5.0,20601.0,21104.5,130.5,0.0,0.0,25000.0,0.0,3.5,GKM1995,12.0,23.0,A,21256.5,20984.9,25.0,25.0,19971101.0,20221031.0,1374.2,1000.8,762.0,0.0,620.2,236.0,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,74.0,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,78.8,0204,X, ,A  ,0.0,0.0,41.2,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,131.3,0210,X, ,B  ,0.0,0.0,101.9,48.1,0.0,0.0,CHF ,25000.0,0.0,19630910.0,0.0
20,2020.0,2.0,5.0,20701.0,10941.6,104.1,0.0,0.0,17827.1,0.0,3.5,GKM1995,0.0,23.0,A,10941.6,10917.8,40.0,40.0,19971101.0,20371031.0,1593.8,995.4,843.67,0.0,0.0,0.0,1.0,M, ,3.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,17827.1,9.0,19770906.0,0.0
21,2020.0,2.0,5.0,21001.0,21136.1,126.7,0.0,0.0,25000.0,0.0,3.5,GKF1995,12.0,23.0,A,21285.3,21016.9,25.0,25.0,19971110.0,20221109.0,1181.6,878.5,744.62,0.0,0.0,0.0,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,57.5,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,78.8,0204,X, ,A  ,0.0,0.0,35.5,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,131.3,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,25000.0,0.0,19631003.0,0.0
22,2020.0,9.0,11.0,3802.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,B,0.0,0.0,31.0,31.0,19970401.0,20280331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19621111.0,19641010.0
23,2020.0,2.0,5.0,21101.0,21093.9,127.8,0.0,0.0,25000.0,0.0,3.5,GKM1995,12.0,23.0,A,21246.9,20974.2,25.0,25.0,19971110.0,20221109.0,1232.9,905.9,767.97,0.0,0.0,0.0,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,79.9,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,78.8,0204,X, ,A  ,0.0,0.0,37.0,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,131.3,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,25000.0,0.0,19611128.0,0.0
24,2020.0,2.0,5.0,21501.0,25173.5,148.9,0.0,0.0,40000.0,0.0,3.5,GKF1995,12.0,23.0,A,25681.2,25031.1,30.0,30.0,19971101.0,20271031.0,1734.4,1212.4,941.2,0.0,748.7,308.9,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,85.9,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,A  ,0.0,0.0,52.0,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,210.0,0210,X, ,B  ,0.0,0.0,101.9,48.1,0.0,0.0,CHF ,40000.0,0.0,19700601.0,0.0
25,2020.0,2.0,5.0,22101.0,5844.8,107.5,0.0,0.0,8171.5,0.0,3.5,GKM1995,0.0,23.0,A,5844.8,5832.7,35.0,35.0,19971101.0,20321031.0,2008.6,1029.4,872.5,0.0,579.7,400.7,2.0,M,F,3.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,8171.5,9.0,19660920.0,19720105.0
26,2020.0,9.0,11.0,22601.0,0.0,0.0,0.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,B,0.0,0.0,29.0,29.0,19970401.0,20260331.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19631016.0,19601224.0
27,2020.0,8.0,11.0,23501.0,0.0,0.0,110.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,41.0,41.0,19970329.0,20380329.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19730126.0,19721211.0
28,2020.0,9.0,11.0,24401.0,0.0,0.0,16.0,0.0,15000.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,34.0,34.0,19970501.0,20310501.0,240.0,240.0,192.0,0.0,0.0,192.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,1.0,19650622.0,19680128.0
29,2020.0,2.0,5.0,26101.0,19281.8,112.4,0.0,0.0,40000.0,0.0,3.5,GKF1995,12.0,23.0,A,19917.6,19172.3,35.0,35.0,19971110.0,20321109.0,1879.1,1015.9,774.7,0.0,579.7,290.8,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,88.2,    , , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,A  ,0.0,0.0,46.0,0205,X, ,A  ,0.0,0.0,344.9,0206,X, ,A  ,0.0,0.0,210.0,0210,X, ,B  ,0.0,0.0,101.9,48.1,0.0,0.0,CHF ,40000.0,0.0,19710513.0,0.0
30,2020.0,8.0,11.0,26401.0,0.0,0.0,10.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,37.0,37.0,19970501.0,20340501.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19690207.0,19731106.0
31,2020.0,2.0,5.0,26501.0,24902.7,142.1,0.0,0.0,40000.0,0.0,3.5,GKM1995,12.0,22.0,A,25435.4,24763.2,30.0,30.0,19980101.0,20271231.0,1700.2,1175.3,996.13,0.0,0.0,0.0,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,137.9,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,126.0,0204,X, ,A  ,0.0,0.0,51.0,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,210.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,40000.0,0.0,19621224.0,0.0
32,2020.0,8.0,11.0,26601.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,30.0,30.0,19970601.0,20270531.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19610605.0,19650417.0
33,2020.0,8.0,11.0,26801.0,0.0,0.0,10.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,33.0,33.0,19970510.0,20300510.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19640519.0,19651002.0
34,2020.0,8.0,11.0,7502.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,28.0,28.0,19970601.0,20250601.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19600410.0,19621015.0
35,2020.0,8.0,11.0,27101.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,26.0,26.0,19970601.0,20230601.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19580530.0,19600711.0
36,2020.0,2.0,5.0,28401.0,14407.3,80.6,0.0,0.0,30000.0,0.0,3.5,GKF1995,12.0,23.0,A,14889.3,14325.6,35.0,35.0,19971201.0,20321130.0,1049.9,693.9,588.12,0.0,0.0,0.0,1.0,F, ,3.5,0201,X, ,A  ,0.0,0.0,72.5,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,A  ,0.0,0.0,31.5,    , , ,   ,0.0,0.0,0.0,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19670316.0,0.0
37,2020.0,2.0,5.0,29401.0,1741.4,44.6,0.0,0.0,2175.8,0.0,3.5,GKF1995,0.0,23.0,A,1741.4,1737.3,30.0,0.0,19971206.0,20271205.0,1471.8,848.4,719.01,0.0,0.0,0.0,1.0,F, ,3.5,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,2175.8,9.0,19611128.0,0.0
38,2020.0,8.0,11.0,29501.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,31.0,31.0,19970603.0,20280603.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19640203.0,19621015.0
39,2020.0,8.0,11.0,29801.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,29.0,29.0,19970601.0,20260601.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19601017.0,19620414.0
40,2020.0,8.0,11.0,30001.0,0.0,0.0,20.0,0.0,7500.0,0.0,0.0,GKM1995,1.0,23.0,A,0.0,0.0,36.0,36.0,19970601.0,20330601.0,150.0,150.0,120.0,0.0,0.0,120.0,2.0,M,F,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,0000, , ,   ,0.0,0.0,0.0,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,500.0,3.0,19670920.0,19701030.0
41,2020.0,2.0,5.0,30501.0,14477.4,81.2,0.0,0.0,30000.0,0.0,3.5,GKM1995,12.0,22.0,A,14972.0,14397.1,35.0,35.0,19980101.0,20321231.0,1378.0,731.2,619.78,0.0,0.0,0.0,1.0,M, ,3.5,0201,X, ,A  ,0.0,0.0,102.5,0000, , ,   ,0.0,0.0,0.0,0203,X, ,A  ,0.0,94.5,0204,X, ,A  ,0.0,0.0,33.6,0205,X, ,A  ,0.0,0.0,258.7,0206,X, ,A  ,0.0,0.0,157.5,    , , ,   ,0.0,0.0,0.0,0.0,0.0,0.0,CHF ,30000.0,0.0,19660605.0,0.0
